Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW20,OUT045,2015.097959
NCO55,OUT049,1702.659462
FDX48,OUT046,2484.957583
FDU48,OUT046,2016.35247
FDR48,OUT019,354.9362013
FDK27,OUT013,2031.139256
FDT35,OUT013,2621.365067
FDN12,OUT049,1700.905778
NCE31,OUT019,131.2613592
FDL21,OUT017,618.0064467
FDV56,OUT017,1693.046032
FDR16,OUT017,3506.128153
NCP41,OUT049,1703.128078
FDJ27,OUT013,1631.288314
FDA07,OUT017,1960.560452
FDK55,OUT049,1370.622146
FDM33,OUT049,3547.005541
FDY46,OUT046,3110.906231
FDD36,OUT046,1987.179289
FDB12,OUT027,2866.125787
FDF28,OUT019,292.1322456
NCE07,OUT019,309.8351322
FDW50,OUT027,4342.386404
NCW18,OUT017,3852.211008
NCJ17,OUT019,197.9691081
DRZ24,OUT010,278.0717149
FDS07,OUT035,1891.415335
NCW05,OUT010,253.9837938
FDZ22,OUT018,1342.577646
FDK02,OUT046,1914.125563
FDZ45,OUT027,5667.924121
FDL25,OUT046,1402.445792
FDS08,OUT045,2912.323344
NCZ42,OUT027,5804.764309
FDX57,OUT035,1512.232924
FDF21,OUT046,3137.772983
FDJ56,OUT018,1505.859471
FDX10,OUT013,690.1039319
DRG48,OUT035,2463.340363
DRN37,OUT046,2728.232441
NCY41,OUT018,607.0046223
FDN28,OUT045,1679.668508
FDE34,OUT045,3156.628796
FDR10,OUT045,2644.486952
FDC32,OUT017,1450.559696
DRG13,OUT046,2581.935906
FDP59,OUT049,1673.46537
NCT53,OUT010,393.1873776
FDL57,OUT027,5807.318928
FDN32,OUT010,454.384737
FDK09,OUT018,3505.615099
FDA52,OUT010,429.1306719
FDC57,OUT049,3095.37927
FDI09,OUT035,3873.188188
NCB07,OUT046,3107.237133
FDP26,OUT035,1676.427552
FDP40,OUT027,3010.693546
FDL15,OUT013,2427.789795
FDV07,OUT046,1750.41946
FDS03,OUT017,1044.658702
FDE50,OUT049,3055.156437
FDQ15,OUT017,1275.766065
FDQ33,OUT010,352.6935748
FDT22,OUT013,991.606176
DRO35,OUT035,1925.307493
FDJ41,OUT049,4093.820482
FDQ27,OUT035,1686.856823
FDC26,OUT017,1767.456981
NCF43,OUT027,3193.925456
NCR50,OUT035,2536.38177
FDE39,OUT018,1919.020305
FDN49,OUT027,1127.97321
DRG11,OUT035,1698.814554
NCA18,OUT049,1901.456281
FDM36,OUT018,2770.770851
FDW32,OUT017,1346.681077
NCQ18,OUT010,245.0518967
FDX14,OUT027,1531.538772
FDD46,OUT017,2461.217722
FDI34,OUT019,584.7473865
NCJ17,OUT035,1375.223797
FDB52,OUT035,4132.991388
FDV55,OUT018,2334.214226
FDC57,OUT046,3097.76476
FDB29,OUT046,1911.907136
NCO43,OUT035,1545.884812
FDG44,OUT045,816.350626
FDJ34,OUT045,1968.366976
FDH40,OUT049,1332.950895
NCD07,OUT027,3010.693546
FDB41,OUT017,756.3334944
FDH47,OUT018,1481.358174
DRK37,OUT035,3153.019118
FDM25,OUT019,427.1742425
NCX06,OUT045,3086.291125
NCS05,OUT017,2062.341556
FDS39,OUT045,2155.593711
FDC47,OUT027,5807.318928
FDG20,OUT013,2893.605132
DRL23,OUT017,1677.38881
FDY33,OUT013,2520.215451
NCH18,OUT045,3949.858077
FDX47,OUT035,2485.546372
NCB06,OUT045,2624.542616
FDP36,OUT049,786.1896353
FDW44,OUT018,2775.499294
NCU41,OUT018,2946.839405
NCS17,OUT046,1498.14459
FDD46,OUT035,2496.839858
FDE45,OUT017,2925.775514
FDI09,OUT017,3765.893052
NCJ54,OUT010,584.593117
NCA29,OUT018,2791.215268
NCN41,OUT027,3118.600549
FDY34,OUT035,2623.602847
NCG55,OUT035,1921.743186
DRM49,OUT046,660.834867
NCB42,OUT049,1969.887878
FDE58,OUT045,1895.155242
DRJ25,OUT013,817.3418342
FDS47,OUT010,195.1175816
FDY21,OUT049,3155.282562
NCI54,OUT013,1758.515333
FDO24,OUT017,2565.198114
FDY43,OUT035,2882.881923
FDF35,OUT018,1666.825967
NCP29,OUT019,134.5130946
FDN28,OUT027,2867.10397
FDJ50,OUT018,790.9217488
FDQ14,OUT027,4019.829081
FDC37,OUT035,1696.968931
FDN08,OUT046,1913.782427
FDD04,OUT035,2104.924815
FDW34,OUT018,3763.00665
FDP04,OUT017,1029.250428
NCG07,OUT017,3129.378189
NCN14,OUT018,2980.113132
FDJ16,OUT045,886.0559511
NCM42,OUT045,1708.169739
NCF19,OUT046,788.6804005
FDY21,OUT018,2998.985762
FDY19,OUT035,1918.744675
FDV09,OUT045,2518.414478
FDA28,OUT013,1990.364245
FDC38,OUT018,1971.735299
FDL28,OUT045,3864.545598
NCH43,OUT049,3480.019615
NCN53,OUT045,610.1836173
NCW05,OUT017,1691.193668
NCO30,OUT018,2898.873809
FDT04,OUT019,131.2613592
FDB27,OUT018,3006.628975
NCK07,OUT013,2618.712619
NCA53,OUT013,817.1331748
FDB33,OUT018,2466.840868
FDU37,OUT017,1304.754363
FDR13,OUT035,1921.529703
FDE45,OUT049,2901.889395
FDV37,OUT017,3139.296519
FDX44,OUT019,215.8262522
NCL06,OUT017,3947.850669
FDJ28,OUT045,3105.842103
FDX55,OUT049,3643.78009
NCK17,OUT018,621.021282
FDH52,OUT035,990.4105352
FDN13,OUT027,2866.125787
FDK44,OUT018,2753.743679
FDU16,OUT046,1305.221933
FDZ07,OUT017,917.1175305
NCN06,OUT027,4339.76404
FDH02,OUT010,214.5083555
NCW18,OUT045,3890.882718
FDH57,OUT013,2030.509529
FDV35,OUT045,2549.346595
NCU29,OUT013,2370.549996
NCP02,OUT046,907.1991928
FDN44,OUT013,2526.494122
FDX03,OUT018,631.7765738
FDR11,OUT010,379.2645837
FDA36,OUT046,3116.418258
FDP58,OUT027,5807.318928
FDH31,OUT045,1519.395248
FDH34,OUT035,3148.880773
FDS13,OUT035,4003.948643
FDT01,OUT018,3406.632432
FDY09,OUT049,2923.406853
FDV33,OUT027,5804.764309
NCW29,OUT010,283.8183244
NCN17,OUT045,1555.368154
FDX01,OUT046,1985.299335
FDL03,OUT049,3096.798855
DRL59,OUT049,883.1646222
DRM11,OUT027,5807.318928
FDA43,OUT049,3133.040592
FDZ56,OUT010,397.4366089
FDI44,OUT018,1266.247915
FDB50,OUT013,1397.231354
FDU15,OUT019,131.2613592
NCJ19,OUT019,132.5304692
FDD48,OUT013,1929.567544
NCW42,OUT035,3754.372258
FDL24,OUT017,2953.337117
NCB30,OUT013,3066.520682
FDK25,OUT013,2800.89697
FDW28,OUT049,3110.947815
FDD47,OUT017,2917.581669
FDK16,OUT019,235.7639927
FDW37,OUT046,1439.256893
FDA48,OUT035,3657.911509
FDA14,OUT017,2497.894858
FDV15,OUT013,1638.008262
FDN22,OUT049,3859.53965
NCD55,OUT045,625.2059449
FDY43,OUT013,2772.520429
NCU05,OUT017,1320.66974
FDF10,OUT035,2540.359108
FDR39,OUT018,2986.331898
FDG40,OUT013,687.2569591
FDZ28,OUT019,291.7341705
FDE02,OUT045,1461.80181
FDU60,OUT049,2809.311075
FDM21,OUT013,4117.80955
FDV52,OUT019,282.8040107
NCW06,OUT013,3085.682917
FDX36,OUT035,3692.676958
FDT35,OUT027,4356.272865
NCL19,OUT010,292.5328675
NCD31,OUT046,2589.037716
FDE53,OUT019,263.3732576
FDW58,OUT019,260.1333264
DRF48,OUT046,3153.000119
FDW57,OUT035,2920.461036
DRH13,OUT017,1695.926081
FDT33,OUT013,2747.811305
DRK47,OUT027,5807.318928
FDY22,OUT010,308.0866136
FDC35,OUT019,552.0176351
FDO03,OUT013,3842.123591
FDF24,OUT045,1287.984068
FDF56,OUT018,2890.670106
FDD28,OUT013,990.2452679
FDG53,OUT027,3174.835288
FDO27,OUT019,251.4290019
NCF54,OUT018,2749.061934
FDC20,OUT027,1322.495098
FDU10,OUT046,631.9298257
DRA24,OUT018,2452.410304
FDA02,OUT010,345.8677775
FDG10,OUT017,882.3991965
FDW39,OUT010,428.9767476
FDP04,OUT019,135.0104226
NCM55,OUT013,3117.898448
FDG47,OUT045,4029.375661
NCU41,OUT017,3094.542697
NCK31,OUT017,792.047787
FDZ46,OUT045,1704.603284
FDU13,OUT027,4006.554036
NCF19,OUT045,775.3449977
NCJ43,OUT013,2907.736336
NCJ05,OUT045,2534.333552
FDS04,OUT027,3133.375179
FDX28,OUT010,249.972203
FDB41,OUT027,1160.594881
FDG53,OUT046,2113.217373
FDL15,OUT010,360.7536395
FDQ08,OUT049,969.9424815
DRN36,OUT013,1519.042025
FDI46,OUT013,4006.870487
FDG16,OUT027,5807.318928
FDV32,OUT013,1119.980529
FDF44,OUT010,285.4601186
FDK04,OUT018,879.266413
NCA41,OUT013,3082.650051
FDD51,OUT017,629.4428801
NCZ53,OUT045,3104.488275
FDP01,OUT027,4055.700486
FDY25,OUT049,3059.990542
FDB17,OUT018,2857.508464
NCV54,OUT018,1920.004714
FDJ32,OUT017,1017.461905
FDA37,OUT049,1976.211164
FDG35,OUT035,2924.315877
NCM05,OUT018,3849.395624
FDG45,OUT046,3562.674198
FDH28,OUT013,700.130474
NCE18,OUT049,3992.244401
FDH38,OUT045,1962.71465
FDR56,OUT013,3158.073426
FDH17,OUT027,2835.78955
FDD39,OUT049,3546.734318
FDB41,OUT049,787.6471717
NCR53,OUT046,3604.886727
FDX46,OUT017,906.4238207
FDV28,OUT049,629.8749459
FDA08,OUT018,2458.145939
FDH45,OUT017,622.9813594
NCS38,OUT010,270.6210337
FDD40,OUT010,486.1366808
DRM59,OUT035,2485.594807
NCJ43,OUT018,2752.256111
NCN29,OUT013,817.3418342
NCC19,OUT045,3153.471678
FDR56,OUT035,3157.740021
FDZ43,OUT049,3933.145536
FDJ32,OUT010,133.5464528
DRH03,OUT017,1447.905262
NCZ54,OUT035,2641.625978
FDE26,OUT017,2468.462966
FDS03,OUT045,1042.693085
DRZ24,OUT019,287.2744314
FDO48,OUT027,5804.764309
FDW39,OUT049,2898.165826
NCK05,OUT049,991.5117332
NCK30,OUT017,3947.790845
FDT27,OUT018,3694.454862
FDS08,OUT019,427.6558811
NCJ19,OUT049,886.0140337
FDC58,OUT045,634.1684667
DRE37,OUT013,3119.699656
FDW02,OUT035,2002.705824
FDJ02,OUT010,355.1153889
FDX09,OUT045,2928.541891
FDT31,OUT010,460.0657139
FDI24,OUT049,2909.111186
FDY09,OUT045,2934.724838
FDV28,OUT045,608.4889234
DRM47,OUT049,3128.603834
FDT52,OUT019,583.2033122
FDI48,OUT018,853.2063184
FDY55,OUT017,3868.992146
FDU48,OUT013,2008.459261
FDN25,OUT045,882.5553858
FDP20,OUT049,2001.289975
FDJ15,OUT013,3097.954769
FDD04,OUT018,1992.373034
FDY58,OUT045,3859.468171
FDR37,OUT018,3016.173798
FDF44,OUT013,2000.039783
FDD32,OUT045,1322.614245
FDR57,OUT017,2461.06487
DRG39,OUT027,1315.591617
FDX15,OUT017,2595.925518
DRN37,OUT045,2698.334924
FDW40,OUT027,3173.857106
FDB32,OUT049,1441.674514
FDM40,OUT018,2169.313247
FDE39,OUT027,3078.665488
DRH49,OUT017,1311.943327
FDT46,OUT049,786.2966243
NCF06,OUT035,4146.204556
FDP07,OUT017,3121.418422
FDC04,OUT013,4008.601944
FDZ32,OUT017,1678.799919
FDD50,OUT045,2871.806767
FDU56,OUT017,3154.28829
FDV34,OUT017,1061.365584
NCY41,OUT013,690.0280124
NCK18,OUT046,2664.844933
DRH25,OUT049,824.090518
FDT57,OUT046,4021.142727
FDV56,OUT018,1670.002583
FDV12,OUT045,1514.125166
FDN52,OUT017,1391.26374
FDX38,OUT035,770.0972652
FDE47,OUT018,1943.953897
NCO07,OUT013,3504.558279
FDV09,OUT027,4005.620612
FDZ23,OUT019,453.565567
DRH51,OUT018,1358.04513
NCY54,OUT045,2926.136274
DRG49,OUT013,3994.396405
NCC19,OUT049,3149.67882
NCV53,OUT045,3977.730719
FDZ47,OUT019,259.4821566
NCO26,OUT018,1859.422488
NCP02,OUT045,979.8290272
NCW30,OUT018,3881.926993
NCN55,OUT046,3986.413463
FDB20,OUT010,140.8943423
DRL11,OUT013,2455.402442
DRD60,OUT045,3151.062463
FDW14,OUT010,198.9908155
FDL27,OUT010,135.9850842
FDU09,OUT018,879.0002861
DRH36,OUT027,1444.264827
FDP34,OUT027,4151.839195
FDE04,OUT017,2919.043229
FDZ57,OUT027,3124.031026
FDF02,OUT010,249.2038861
FDG28,OUT045,3972.932045
NCI31,OUT046,632.6092737
FDT43,OUT013,830.6980443
FDU20,OUT046,2036.644918
FDD53,OUT013,706.9429027
FDW15,OUT045,2530.379549
NCT53,OUT045,2559.9622
NCG55,OUT027,3020.49351
FDD48,OUT035,1914.681867
FDG47,OUT049,4019.081573
FDI21,OUT017,1035.308122
FDT27,OUT017,3822.962116
DRO35,OUT013,1934.807309
FDD33,OUT017,3839.019716
FDC04,OUT035,4022.89513
FDY34,OUT013,2511.130658
DRJ49,OUT049,2068.726285
FDE05,OUT049,2395.222225
FDU31,OUT017,3696.616318
NCN19,OUT027,5241.390478
FDK56,OUT027,5223.26896
FDK58,OUT017,1674.36473
NCJ42,OUT035,1668.314106
FDZ34,OUT027,5488.485643
FDA52,OUT018,2754.370375
NCR29,OUT013,988.9818991
FDT48,OUT035,3278.486096
DRJ51,OUT019,584.7473865
NCS54,OUT046,2915.670212
FDV01,OUT035,2543.605399
DRG51,OUT027,4329.435663
NCG42,OUT013,2034.476853
FDA51,OUT049,1894.782702
FDV19,OUT010,381.1791248
NCT18,OUT045,3156.240967
NCS41,OUT045,3148.973178
FDO03,OUT046,3856.631131
FDL12,OUT010,133.4315984
FDY37,OUT010,323.8205368
FDI58,OUT049,1447.379734
FDT28,OUT018,2381.408306
NCC42,OUT010,286.4858193
FDO01,OUT017,2065.401079
FDJ02,OUT013,2425.325168
FDQ04,OUT018,627.6948973
DRL47,OUT013,2018.627253
FDZ32,OUT035,1698.594085
FDC35,OUT035,3501.740059
FDX14,OUT045,1081.212624
FDZ35,OUT013,1676.039119
FDL14,OUT013,2386.191973
FDO04,OUT049,885.9706602
DRK11,OUT017,2451.68898
FDB44,OUT018,3401.588534
FDZ50,OUT049,3165.690272
FDI12,OUT027,2550.819566
FDU43,OUT017,3868.538014
FDD58,OUT010,241.9190483
FDB27,OUT017,3148.672271
FDB04,OUT018,1363.91291
NCO17,OUT013,1913.700189
FDL12,OUT017,889.2359824
DRJ13,OUT049,2554.90194
FDD57,OUT045,1511.93411
FDW19,OUT035,1753.853266
DRD27,OUT018,1530.541795
FDH27,OUT027,3943.076869
NCW30,OUT027,5804.764309
FDR40,OUT018,1295.554136
FDG05,OUT013,2449.629414
NCY41,OUT019,131.2613592
FDI38,OUT018,3310.259785
FDR20,OUT046,651.8732774
FDE09,OUT017,1709.012779
FDN50,OUT019,239.5814136
DRF27,OUT045,2497.870283
DRF51,OUT013,690.0280124
NCO02,OUT019,139.7063601
FDB51,OUT027,1386.901338
FDJ50,OUT013,865.1523673
FDN52,OUT013,1442.96325
FDX14,OUT013,1295.132266
FDT27,OUT019,584.7473865
FDV10,OUT013,705.3621734
FDU33,OUT046,671.8185529
FDU58,OUT046,3142.232647
NCP42,OUT027,5583.208202
FDL51,OUT027,5804.764309
DRH15,OUT027,1142.247261
FDU16,OUT017,1347.472366
FDW15,OUT017,2500.596782
FDQ44,OUT045,1967.248756
NCI06,OUT027,5006.338968
DRK23,OUT019,584.7473865
FDC28,OUT035,1706.368644
NCY17,OUT019,131.2613592
NCV05,OUT018,2353.346452
FDM34,OUT019,295.1049754
DRD60,OUT027,5200.546823
FDT38,OUT046,1344.374604
FDQ57,OUT018,2325.201655
FDE59,OUT027,1123.898087
NCM43,OUT046,2597.298261
DRI51,OUT049,2900.882715
NCG30,OUT017,1973.439391
NCK54,OUT035,1915.350884
FDQ16,OUT019,267.302643
FDI36,OUT013,3103.751757
FDX16,OUT027,4006.554036
FDA34,OUT046,2917.929614
FDJ48,OUT018,3822.657321
FDU47,OUT035,2007.849048
FDS39,OUT046,2191.168143
FDD11,OUT046,4089.291326
FDM16,OUT027,1431.111608
FDU56,OUT018,3009.8412
FDQ32,OUT017,1951.107492
DRK35,OUT013,704.0785737
FDA58,OUT049,3790.036247
DRG48,OUT019,342.4463048
FDT59,OUT010,583.0604054
FDQ31,OUT019,215.5749949
FDS51,OUT018,1022.410941
FDW32,OUT027,2399.680515
FDI15,OUT027,5807.318928
NCV30,OUT017,995.2561994
DRG25,OUT049,3096.464727
FDT02,OUT013,687.6424948
FDO33,OUT027,3019.515327
FDP38,OUT035,770.1169546
FDZ45,OUT035,3170.370745
NCA54,OUT027,5006.338968
FDU33,OUT017,673.3631239
FDN58,OUT017,3857.885037
FDI05,OUT045,1150.789123
FDM57,OUT019,183.783921
NCS42,OUT027,2634.745244
FDB57,OUT045,3719.775253
FDC03,OUT045,3138.483199
FDZ58,OUT013,1952.524116
NCK29,OUT045,1965.025753
NCR53,OUT045,3637.877299
FDE26,OUT027,3994.238262
FDU52,OUT049,2439.690402
FDE41,OUT027,2245.059857
FDU38,OUT018,2999.773347
FDA52,OUT017,2914.851045
FDW46,OUT046,1067.862602
DRI59,OUT035,3805.588654
FDT38,OUT035,1345.683907
FDL33,OUT018,3021.557979
FDQ01,OUT027,5807.318928
FDJ08,OUT046,3144.989292
FDQ47,OUT049,632.0563545
NCZ18,OUT013,3943.146155
FDE29,OUT017,974.5996178
FDF10,OUT027,3994.238262
FDC48,OUT049,1340.028032
FDY58,OUT013,3876.59225
NCX30,OUT010,583.0604054
FDV11,OUT013,2891.61978
FDT46,OUT046,787.6214986
DRD01,OUT019,131.4709788
FDQ11,OUT013,4100.615763
NCM41,OUT017,1451.298243
NCC55,OUT013,690.6488777
FDG45,OUT027,5807.318928
NCQ54,OUT049,2784.165512
FDM34,OUT045,1990.936117
FDD17,OUT019,583.2033122
FDN38,OUT027,5807.318928
FDB53,OUT018,2381.659228
NCL06,OUT035,4076.063929
NCV18,OUT019,184.946887
FDX25,OUT013,3133.578087
FDB39,OUT046,910.8847377
FDC33,OUT049,3138.688653
NCO14,OUT018,633.727005
FDA58,OUT027,5807.318928
NCQ02,OUT017,3081.754774
NCR53,OUT017,3639.426568
FDN52,OUT046,1376.219003
FDG26,OUT046,4099.628357
FDE23,OUT027,1160.594881
DRI37,OUT013,997.8342824
DRH37,OUT018,2543.215833
FDO01,OUT035,2071.506486
FDK45,OUT049,1905.340383
FDP23,OUT049,3573.792796
FDM33,OUT035,3625.08372
FDD36,OUT017,1991.73957
FDL56,OUT017,1345.39035
FDT27,OUT010,584.6044797
FDG52,OUT017,630.0072121
NCL42,OUT035,4006.128342
DRJ24,OUT046,3152.678698
FDV38,OUT046,838.0021637
FDT35,OUT045,2879.027361
FDY51,OUT045,3589.225828
FDC37,OUT017,1678.640946
NCP43,OUT013,3081.961832
FDO33,OUT045,1767.47967
FDW04,OUT018,1964.369449
NCC31,OUT046,2438.547834
FDK22,OUT049,3545.676848
FDJ50,OUT017,878.9042992
FDV13,OUT017,1381.586029
DRL60,OUT017,2458.675825
FDW03,OUT017,1680.874318
FDY27,OUT035,2927.745678
FDB39,OUT027,1315.591617
FDU59,OUT045,2567.454397
FDZ57,OUT049,1996.658453
FDO21,OUT049,3714.487162
FDS43,OUT018,2999.671857
FDU28,OUT010,467.0711275
FDC51,OUT010,280.0842914
FDW16,OUT010,222.4302028
FDP32,OUT010,281.1630604
FDB60,OUT019,489.7352549
NCQ30,OUT046,1969.093472
FDD26,OUT049,3168.046456
FDI44,OUT045,1271.065228
DRH23,OUT046,910.64515
FDO44,OUT046,1705.433182
FDG04,OUT046,3084.317672
FDM32,OUT027,2676.744696
FDM09,OUT013,2814.157842
FDZ47,OUT013,1515.061226
FDM40,OUT027,3295.567837
FDY48,OUT017,1615.574398
NCM30,OUT045,630.1808576
FDX36,OUT010,584.6044797
DRF03,OUT017,615.8924458
FDN51,OUT049,4090.305787
FDM57,OUT049,1346.414325
FDB35,OUT049,1446.16571
FDY13,OUT027,1965.557216
FDA37,OUT017,1965.492151
NCX53,OUT017,2163.946864
FDD59,OUT018,1309.007334
FDX10,OUT019,131.2613592
FDC03,OUT018,2996.644683
FDW43,OUT035,3818.878088
FDW10,OUT046,2874.349344
FDY14,OUT027,5807.318928
FDV43,OUT045,675.9544211
FDO40,OUT013,2428.221375
FDP46,OUT027,2650.861157
NCE43,OUT019,395.0979797
FDD05,OUT035,2004.699646
FDJ60,OUT010,394.1340513
DRE27,OUT018,1483.208509
FDO11,OUT035,4124.282765
DRG11,OUT027,2916.795226
FDK33,OUT010,581.0415949
DRM23,OUT045,2920.689083
FDJ02,OUT027,3993.304838
NCZ05,OUT045,1678.153492
NCL30,OUT013,2003.189529
FDZ19,OUT018,2756.588301
FDM45,OUT049,1943.485611
FDO36,OUT046,2937.947675
NCK31,OUT045,774.4510137
DRJ37,OUT045,2517.008806
FDP24,OUT018,1904.98709
FDF46,OUT013,1897.3808
FDX46,OUT019,133.1172026
NCL18,OUT045,3093.688393
FDJ26,OUT013,3415.425201
FDJ07,OUT045,1955.36335
FDY15,OUT013,2439.321153
DRG01,OUT045,1097.234339
FDF58,OUT045,1041.363104
FDZ14,OUT019,288.4839957
FDP31,OUT049,1024.214414
FDH45,OUT013,704.8519206
FDA09,OUT010,428.9773841
FDW31,OUT035,3204.518728
FDA57,OUT046,646.4006276
NCE55,OUT035,2918.548307
FDC17,OUT019,574.9204007
FDC59,OUT013,1154.052303
FDA22,OUT013,2739.298533
FDK52,OUT035,3650.818699
NCM26,OUT046,2476.754589
NCT53,OUT035,2722.99039
FDW45,OUT018,2368.108918
NCI18,OUT035,3739.868078
FDE38,OUT018,2403.458765
FDF08,OUT019,214.9967615
FDY58,OUT010,583.0604054
FDF58,OUT019,133.9195967
FDX39,OUT017,3591.661836
FDB44,OUT049,3535.921218
FDF28,OUT013,2016.827774
FDE39,OUT013,1931.413007
FDT37,OUT018,3820.084163
FDZ45,OUT017,3214.690004
FDO40,OUT035,2536.415679
FDM57,OUT027,2346.153521
DRG36,OUT017,2947.825565
FDY36,OUT010,139.3512293
DRL60,OUT027,4054.767062
FDS25,OUT019,270.1704274
DRF49,OUT027,3009.715363
FDP16,OUT045,3951.945632
FDS60,OUT049,3020.942394
FDU15,OUT027,1123.898087
FDK43,OUT046,2068.444512
FDN25,OUT046,906.9958238
FDE53,OUT049,1678.074827
FDB22,OUT013,2400.198288
FDE39,OUT017,1936.584196
FDX35,OUT035,3712.050841
NCG54,OUT049,2870.143453
FDH27,OUT035,2477.094082
NCK42,OUT013,3497.58012
FDS25,OUT049,1702.739618
FDI10,OUT018,2765.997687
FDU35,OUT035,1560.182807
FDI04,OUT017,3208.677697
DRK23,OUT035,4044.414239
FDB53,OUT019,351.6490359
FDY02,OUT049,3957.539728
FDM60,OUT035,620.0422931
NCJ31,OUT010,584.6044797
DRP35,OUT017,1973.981643
NCQ30,OUT018,1945.402697
DRL11,OUT010,380.2800675
FDU01,OUT013,3036.811474
FDR39,OUT035,3036.52409
FDO08,OUT046,2621.670346
FDC02,OUT045,4042.199507
NCZ29,OUT035,1992.84932
FDF29,OUT010,284.6295201
FDZ23,OUT017,3129.430652
NCU53,OUT018,2404.572654
NCW30,OUT013,4147.162992
NCM26,OUT027,4120.410786
FDV50,OUT027,3116.185878
FDW15,OUT049,2473.985818
FDI35,OUT027,5142.188705
FDO11,OUT017,3987.923734
FDN48,OUT046,1447.11006
NCA17,OUT049,2466.162324
NCN54,OUT013,1365.112047
FDP22,OUT013,817.3418342
NCB54,OUT035,1987.793384
FDD08,OUT045,608.4173014
DRM48,OUT010,131.2613592
FDG41,OUT027,2987.199327
FDE44,OUT027,1161.067829
FDE26,OUT035,2451.000292
NCS38,OUT013,1863.364168
NCJ54,OUT018,3663.418638
FDI40,OUT019,254.5618503
FDN45,OUT018,3482.779249
FDU43,OUT046,3991.752636
FDI04,OUT010,541.3775861
NCC07,OUT018,1653.640905
NCC07,OUT019,260.1333264
NCD18,OUT045,3772.355095
FDU55,OUT035,4143.238175
FDX59,OUT035,605.7668955
FDR52,OUT049,3138.887961
NCP17,OUT013,1136.473162
FDQ32,OUT045,1951.766429
NCT17,OUT049,3122.660336
FDO10,OUT049,897.0251073
FDE32,OUT049,628.9289329
FDN44,OUT045,2628.753951
FDH02,OUT035,1399.351157
FDK60,OUT013,1518.557034
FDS24,OUT019,199.3299889
FDL03,OUT010,545.1647211
FDB46,OUT027,5807.318928
FDO48,OUT049,3704.216732
FDZ39,OUT049,1666.881697
FDT02,OUT027,1123.898087
FDC50,OUT013,1497.610589
FDP39,OUT035,796.8008162
DRG15,OUT018,961.3713646
FDP10,OUT018,1648.263147
FDF53,OUT027,5143.198024
FDN34,OUT045,2932.10027
FDK02,OUT045,1927.681387
FDC23,OUT045,2931.172398
FDJ10,OUT019,295.8911174
FDE53,OUT035,1698.509637
FDR25,OUT035,4005.830186
FDW50,OUT046,2644.350153
FDS09,OUT049,798.9407773
FDW49,OUT010,428.9773841
FDU51,OUT046,2941.726728
FDF28,OUT018,1981.318166
NCY30,OUT018,2811.110115
FDD44,OUT045,3972.930077
FDX09,OUT017,2923.174956
NCF30,OUT013,1994.185417
FDZ50,OUT019,454.2603592
FDW37,OUT013,1440.395558
FDD11,OUT049,4010.373954
DRH39,OUT018,1120.92568
FDA36,OUT049,3120.657289
NCG43,OUT049,1439.931349
FDF02,OUT035,1674.726565
FDP57,OUT027,2867.10397
NCE42,OUT017,3822.652115
NCR38,OUT027,5807.318928
FDP03,OUT019,289.1775378
FDO51,OUT035,625.6389591
NCQ42,OUT046,2037.237769
NCM41,OUT046,1393.573963
FDH48,OUT027,2331.528732
DRF60,OUT046,3970.427128
FDJ27,OUT035,1605.423444
FDQ14,OUT013,2397.896539
FDN27,OUT017,1898.190516
NCQ02,OUT046,3070.978228
FDJ33,OUT049,1979.706345
FDP07,OUT027,5597.546761
DRE01,OUT049,3822.75943
FDU36,OUT045,1543.478883
FDL28,OUT017,3808.153189
NCX53,OUT046,2185.381016
FDZ39,OUT013,1670.327051
NCP42,OUT013,3035.141283
FDJ14,OUT035,1321.868623
FDK04,OUT049,880.4136654
NCC19,OUT017,3145.504409
FDS09,OUT018,790.792075
FDZ02,OUT046,1535.379144
FDD35,OUT018,1991.884872
NCY42,OUT017,2412.560156
FDB05,OUT045,3839.022768
FDF20,OUT035,3135.614906
NCO41,OUT018,1503.612811
FDC40,OUT027,1977.293653
FDV58,OUT045,3105.459829
FDZ57,OUT045,2011.056028
DRM35,OUT046,2989.888972
DRN36,OUT018,1446.074687
FDQ13,OUT046,1349.952305
DRO35,OUT010,273.8755869
NCD43,OUT035,1679.918851
FDA51,OUT018,1858.143604
NCX17,OUT027,5807.318928
NCZ17,OUT049,646.577094
FDR11,OUT027,4324.235422
FDW34,OUT049,3949.903753
FDN50,OUT017,1449.181808
FDS09,OUT046,788.394976
FDS48,OUT018,2384.305778
FDL44,OUT049,2572.636099
DRF48,OUT018,3003.045832
FDA14,OUT018,2378.42548
NCD30,OUT049,1502.791656
FDI16,OUT017,795.0839722
NCG06,OUT035,4146.714538
DRZ24,OUT035,1929.02714
NCS17,OUT045,1490.805956
FDB37,OUT045,3981.93565
FDE10,OUT035,1991.362832
FDC57,OUT045,3101.4769
FDM12,OUT018,2994.233723
FDE24,OUT049,2025.79262
FDW22,OUT045,3751.320968
DRD01,OUT027,1275.842363
NCZ18,OUT027,5807.318928
FDN49,OUT045,625.1586184
FDR22,OUT035,1921.193547
FDV08,OUT019,131.2613592
FDY39,OUT046,3160.917424
FDV36,OUT049,2063.354023
FDO60,OUT045,673.7013905
FDU04,OUT027,3117.16406
FDR20,OUT027,1160.594881
